LFQ intensity 1_1	LFQ intensity 1_2	LFQ intensity 1_3	LFQ intensity 1_4	LFQ intensity 1_5	LFQ intensity 1_6	LFQ intensity 10_1	LFQ intensity 10_2	LFQ intensity 10_3	LFQ intensity 10_4	LFQ intensity 10_5	LFQ intensity 10_6	LFQ intensity 4_1	LFQ intensity 4_2	LFQ intensity 4_3	LFQ intensity 4_4	LFQ intensity 4_5	LFQ intensity 4_6	Only identified by site	Reverse	Potential contaminant	Student's T-test Significant fold10_fold1	Student's T-test significant	Peptides	Razor + unique peptides	Unique peptides	Sequence coverage [%]	Unique + razor sequence coverage [%]	Unique sequence coverage [%]	Mol. weight [kDa]	Q-value	Score	Intensity	MS/MS count	-Log Student's T-test p-value fold10_fold1	Student's T-test q-value fold10_fold1	Student's T-test Difference fold10_fold1	Student's T-test Test statistic fold10_fold1	Protein IDs	Majority protein IDs	id
22.44514084	21.65563011	26.16021347	26.6904583	26.62700653	26.82723427	26.53606987	26.52792168	26.68899155	26.57158279	26.60625458	26.5358181	26.65771866	26.80943489	26.81518936	26.93032837	26.71358299	26.7816925						3	3	3	9.3	9.3	9.3	76.063	0	60.226	1914100000	98	0.828613307	0.202931105	1.510159175	1.566142628	sp|Q15311|RBP1_HUMAN	sp|Q15311|RBP1_HUMAN	3462
22.79824638	23.84689903	22.6939373	22.80932045	19.99121094	22.61243057	22.13585281	21.36999512	22.75160217	21.55420685	22.84053421	20.51627159	21.99072075	22.40515518	21.2623558	22.44117928	21.14262581	19.31686974						1	1	1	1	1	1	115.42	0.0069005	1.4466	11300000	5	NaN	NaN	0	NaN	sp|Q15334|L2GL1_HUMAN	sp|Q15334|L2GL1_HUMAN	3463
21.67878342	21.59990311	21.03347588	22.45054054	22.16293526	21.84697914	22.19281769	21.80234337	22.62851334	21.68115807	21.27229691	22.09312248	22.05455589	21.73991013	22.5844574	20.89593887	22.7305336	20.75800514						1	1	1	2.5	2.5	2.5	88.649	0.0041355	1.7447	1742600	1	NaN	NaN	0	NaN	sp|Q15345|LRC41_HUMAN	sp|Q15345|LRC41_HUMAN	3464
22.23753357	27.10978508	26.32771111	25.88369179	26.1513958	26.13406372	25.60328674	25.66443443	25.72977448	25.71714592	25.60206985	26.0853138	26.64457703	26.26264763	26.70859337	26.6724968	26.48242378	26.43151093						3	3	3	3.8	3.8	3.8	103.05	0	30.01	1216700000	49	0.046825546	0.918892535	0.092974027	0.131757475	sp|Q15361|TTF1_HUMAN	sp|Q15361|TTF1_HUMAN	3465
21.98804855	23.13639259	26.51981926	26.38261414	22.4177227	26.26237869	22.75737381	23.45155907	22.05293846	22.58031273	22.81210327	22.39832497	22.39446259	22.22183609	21.55451584	22.0296936	21.21756744	20.52496719						3	1	1	13.2	8.7	8.7	37.497	0	191.89	804830000	55	1.114241651	0.116683542	-1.775727272	-1.972142679	sp|Q15365|PCBP1_HUMAN	sp|Q15365|PCBP1_HUMAN	3466
28.17759705	29.00667381	29.19821358	29.15797997	29.53776932	29.36252213	28.30552101	27.90873337	28.06229401	28.19882393	28.10234451	28.04619598	29.2520752	29.1834774	28.87308502	28.786623	28.63764954	28.52727318				+	fold10_fold1	4	4	2	17.3	17.3	12.9	38.58	0	317.94	9543900000	269	3.143184428	0.002110232	-0.969473839	-4.804140759	sp|Q15366|PCBP2_HUMAN;sp|P57721|PCBP3_HUMAN;sp|P57723|PCBP4_HUMAN	sp|Q15366|PCBP2_HUMAN	3467
22.61871529	22.11730385	24.36371422	22.37865639	20.81244659	22.54995537	22.33544159	22.90491676	22.88801384	23.43041801	21.94963837	20.68107033	23.23221397	22.44451904	22.17554283	21.53109932	21.05225563	21.00688744						1	1	1	7.6	7.6	7.6	13.133	0	2.899	50942000	11	NaN	NaN	0	NaN	sp|Q15370|ELOB_HUMAN	sp|Q15370|ELOB_HUMAN	3468
22.79367065	22.1614151	21.88231468	22.35315323	21.57201576	21.46338654	23.97560501	23.04999924	22.78233719	22.41417694	22.64242363	22.33827782	23.07774353	22.63605118	21.2405014	21.97588158	22.06876945	23.44505882						1	1	1	2.4	2.4	2.4	112.1	0	19.58	129710000	25	NaN	NaN	0	NaN	sp|Q15375|EPHA7_HUMAN	sp|Q15375|EPHA7_HUMAN	3469
22.93390465	23.17046165	21.9131279	21.75787926	22.5782814	21.96853638	21.80704308	23.6045723	22.17413712	23.50311852	21.27483368	21.92399406	22.3374176	21.36008644	21.874403	21.49931908	22.45048523	20.66977501						1	1	1	6	6	6	20.497	0	2.6845	15084000	10	NaN	NaN	0	NaN	sp|Q15382|RHEB_HUMAN	sp|Q15382|RHEB_HUMAN	3470
28.39546013	26.59348869	26.92184258	27.35068512	27.39419365	26.86254311	22.66263199	26.35566711	26.12449265	26.36339188	26.27232742	20.69273949	26.50857353	27.03454208	26.857687	26.84002113	20.77961731	26.91798019						2	2	2	27.6	27.6	27.6	16.298	0	26.898	1540600000	63	1.442370538	0.062893589	-2.507827123	-2.419212954	sp|Q15388|TOM20_HUMAN	sp|Q15388|TOM20_HUMAN	3471
25.27198792	22.39055824	22.61111259	22.18018532	22.3048172	25.42502403	22.36561775	22.48414993	24.44442749	24.43389893	24.82293892	19.92394066	22.81993294	25.1313591	25.25763893	25.34753036	21.46340942	25.05796242						2	2	2	10.2	10.2	10.2	37	0	21.844	415820000	37	NaN	NaN	0	NaN	sp|Q15390|MTFR1_HUMAN	sp|Q15390|MTFR1_HUMAN	3472
22.31612206	21.73550797	23.65545464	22.50136375	21.54701424	22.58923912	23.16690636	22.49188805	22.25526428	21.96356583	23.12737465	21.99861526	23.15605164	23.53190994	21.40423584	22.20796967	23.28107452	20.04575539						5	5	5	6.9	6.9	6.9	135.58	0	9.3778	118350000	18	NaN	NaN	0	NaN	sp|Q15393|SF3B3_HUMAN	sp|Q15393|SF3B3_HUMAN	3473
27.43029785	27.57022095	27.58913803	27.40511131	27.46598816	27.64154816	26.98011017	26.89758301	26.82164955	26.79525948	26.78019142	26.77329063	27.42069435	27.41844368	27.31397629	27.23059273	27.39795113	27.28885651				+	fold10_fold1	7	7	7	17.3	17.3	17.3	95.114	0	323.31	2475000000	117	6.902868213	2.19E-06	-0.675703367	-13.12696623	sp|Q15398|DLGP5_HUMAN	sp|Q15398|DLGP5_HUMAN	3474
23.67529869	23.53552055	23.61992264	23.23043251	22.28328323	21.83956146	21.79860687	22.00745392	22.49984169	22.89671135	21.55936623	21.34539413	22.88246727	22.49646568	21.93354225	21.67425537	20.56459808	21.28367043						3	3	2	10.9	10.9	7.6	36.413	0	17.826	79026000	18	1.536056601	0.052061409	-1.01277415	-2.545182627	sp|Q15417|CNN3_HUMAN	sp|Q15417|CNN3_HUMAN	3476
30.89850616	30.69867706	30.6773262	30.7356987	30.64486885	30.60284424	30.20594597	30.11334229	30.13001442	30.11731148	30.09634972	30.18008995	30.49505043	30.47913742	30.4750843	30.46187782	30.48960686	30.3772049				+	fold10_fold1	16	16	10	25.4	25.4	16	102.64	0	289.33	26814000000	345	6.698042099	3.25E-06	-0.569144567	-12.48938484	sp|Q15424|SAFB1_HUMAN	sp|Q15424|SAFB1_HUMAN	3477
23.00856781	21.52336884	22.54051971	22.29563141	22.1640892	22.18893051	22.53199005	22.45134354	22.72017288	22.50632668	22.15077019	20.83969307	22.38533592	21.72723579	21.69643974	21.06041145	21.87417412	20.4046917						1	1	1	5.2	5.2	5.2	44.385	0	6.1118	8356600	2	NaN	NaN	0	NaN	sp|Q15427|SF3B4_HUMAN	sp|Q15427|SF3B4_HUMAN	3478
22.54714394	23.76000214	23.11518097	21.85881424	21.88702774	22.02487755	22.27553177	22.06415176	21.82172585	22.84397316	22.84122467	22.24378777	22.91136169	21.32922173	23.53606033	21.41569138	21.28908157	21.69540596						1	1	1	3.9	3.9	3.9	49.255	0	3.6819	22151000	8	NaN	NaN	0	NaN	sp|Q15428|SF3A2_HUMAN	sp|Q15428|SF3A2_HUMAN	3479
23.5865097	22.28845024	22.30628777	21.24522209	22.45185089	25.12679863	23.07220459	25.51273918	22.02273369	25.43990135	25.18321228	25.01805496	25.37487602	25.48345375	25.54347801	25.6053791	25.53818893	25.68640327						2	2	2	12	12	12	43.958	0	77.656	586870000	39	NaN	NaN	0	NaN	sp|Q15434|RBMS2_HUMAN	sp|Q15434|RBMS2_HUMAN	3480
21.50860786	29.51818275	23.33303642	21.84807777	22.04094696	23.20864105	22.87341499	21.68458939	22.07222557	21.6405201	21.2992363	22.35072708	29.61011505	28.76290703	29.21653175	22.31284523	29.54546928	20.75364494						2	2	2	12.8	12.8	12.8	41.564	0	76.75	2898100000	26	NaN	NaN	0	NaN	sp|Q15435|PP1R7_HUMAN	sp|Q15435|PP1R7_HUMAN	3481
22.30895042	28.673069	29.06548119	29.18219948	29.30836678	29.3029747	29.13868141	29.18139267	29.12927628	28.90075302	29.06648254	29.21412468	29.33507156	29.3428669	29.37970543	29.41769981	29.38484001	29.36940384						4	4	4	8.7	8.7	8.7	88.885	0	261.06	12968000000	547	0.464160304	0.4134195	1.131611506	0.994506315	sp|Q15459|SF3A1_HUMAN	sp|Q15459|SF3A1_HUMAN	3482
22.01498604	21.81264877	22.16480637	22.18257523	22.14968681	22.42275047	23.33571434	23.2316761	21.94683456	23.21556091	22.38908195	22.08851051	25.86698151	25.05895424	24.63793373	23.1587925	24.44651222	24.74432373						5	5	5	22.6	22.6	22.6	55.042	0	92.753	233360000	27	NaN	NaN	0	NaN	sp|Q15464|SHB_HUMAN	sp|Q15464|SHB_HUMAN	3483
22.83542633	23.40616417	21.68548012	23.67575836	22.70694733	21.93491745	22.95055389	23.04535294	22.71532249	22.65589714	22.11431694	22.22030258	23.69201088	23.2275753	21.04141998	22.77985764	21.37509155	22.99246407						1	1	1	1.9	1.9	1.9	142.95	0	14.954	123780000	22	NaN	NaN	0	NaN	sp|Q15468|STIL_HUMAN	sp|Q15468|STIL_HUMAN	3484
22.47873688	23.25540161	22.01230431	20.95956802	22.54116058	20.56882668	22.76288795	21.97309875	21.6795845	22.66386414	22.60997963	22.67764473	22.19730377	21.85217476	22.83222771	20.80203629	21.41631508	21.96137428						1	1	1	3.9	3.9	3.9	32.21	0	5.8836	43405000	14	NaN	NaN	0	NaN	sp|Q15475|SIX1_HUMAN	sp|Q15475|SIX1_HUMAN	3485
22.2339077	23.2707901	22.2691288	21.67708778	22.45183182	23.09222031	22.85487938	21.84995651	22.71249771	21.85221481	22.99656105	22.71385765	21.98910332	22.60313225	22.1370697	21.76072884	22.50765991	20.50649071						1	1	1	0.8	0.8	0.8	137.75	0.0010337	2.2939	20748000	8	NaN	NaN	0	NaN	sp|Q15477|SKIV2_HUMAN	sp|Q15477|SKIV2_HUMAN	3486
22.28391075	25.68206787	27.24336243	27.61442184	27.73110962	27.88780022	28.1611557	28.13609123	28.2090416	28.15286636	28.15102768	28.15049553	28.21368408	28.2953968	28.3012104	28.21798706	28.2563343	28.27217484						2	2	2	8.6	8.6	8.6	29.617	0	252.23	6872600000	113	1.116387758	0.116224123	1.753000895	1.975115785	sp|Q15527|SURF2_HUMAN	sp|Q15527|SURF2_HUMAN	3487
22.5451622	22.60478783	21.76095581	21.93386459	22.01586342	21.57345009	21.65136528	23.0552597	22.94122505	21.1854763	22.13475227	21.93707657	22.55286407	22.61489105	22.42415428	22.40036583	20.29229736	22.90234947						1	1	1	5.2	5.2	5.2	23.307	0	37.952	145550000	28	NaN	NaN	0	NaN	sp|Q15544|TAF11_HUMAN	sp|Q15544|TAF11_HUMAN	3488
22.44098091	22.7611618	22.78822517	21.96999931	22.87731361	24.70202827	24.17050743	21.75184822	24.13860321	22.11491585	24.11569023	22.1768322	21.9487915	21.50381279	21.62610054	21.67360687	21.6145649	20.3847084						2	2	2	9.2	9.2	9.2	40.259	0	56.972	217720000	23	NaN	NaN	0	NaN	sp|Q15545|TAF7_HUMAN	sp|Q15545|TAF7_HUMAN	3489
22.05623817	22.82507706	22.4419632	22.5182972	22.62824249	22.1845417	27.27301979	22.84160805	21.2198143	21.10452461	23.69239616	21.6719017	23.76418495	23.38087082	22.96151733	22.419487	22.71863365	27.74001884						1	1	1	3	3	3	59.593	0	9.6554	2452600000	25	NaN	NaN	0	NaN	sp|Q15554|TERF2_HUMAN	sp|Q15554|TERF2_HUMAN	3490
26.30777168	26.00949478	25.94246101	26.01979446	26.10353661	26.12713242	21.90185547	21.42528725	22.32937431	22.13103104	22.45750427	22.23308563	25.66234398	25.83857918	25.60935783	25.80685806	25.58900833	25.95675278				+	fold10_fold1	4	4	4	18.7	18.7	18.7	37.031	0	157.68	1354500000	81	9.611346531	1.94E-08	-4.005342166	-24.95009723	sp|Q15555|MARE2_HUMAN	sp|Q15555|MARE2_HUMAN	3491
23.45957947	22.29926491	21.65877724	22.89912224	20.94686317	21.80827522	22.27622032	21.93901634	22.12799454	22.69861603	21.11727333	22.65226555	22.45916176	22.64225769	23.19389343	22.26500893	21.12539291	22.73537445						1	1	1	1.8	1.8	1.8	52.675	0.0026257	2.0191	83822000	15	NaN	NaN	0	NaN	sp|Q15573|TAF1A_HUMAN	sp|Q15573|TAF1A_HUMAN	3492
23.26788712	22.5001564	22.74527931	22.12982368	22.11746979	24.82522202	23.84479332	23.10897636	22.15951157	23.61212921	21.90419769	21.74190903	23.59718895	22.29253769	22.82556152	22.63531494	20.74010849	23.86069679						5	5	5	4.1	4.1	4.1	159.15	0	47.926	228150000	34	NaN	NaN	0	NaN	sp|Q15596|NCOA2_HUMAN	sp|Q15596|NCOA2_HUMAN	3493
22.87551689	23.80973625	22.99541855	22.23391533	22.39282417	21.47434998	22.18133354	22.1520462	22.20883751	21.47562599	23.08090973	20.80350494	22.09885406	21.54488564	21.76484489	20.96392441	22.52467537	24.07537079						1	1	1	5.6	5.6	5.6	37.413	0	11.507	195810000	19	NaN	NaN	0	NaN	sp|Q15599|NHRF2_HUMAN	sp|Q15599|NHRF2_HUMAN	3494
22.8807621	21.93181038	21.05982971	22.19745445	22.09808159	22.20313644	23.21032906	21.89457703	21.94376755	22.5042057	22.17367172	21.31111145	23.55069923	20.64248276	22.51379395	22.7258091	22.11137199	23.29628181						1	1	1	5.9	5.9	5.9	43.071	0	20.58	124330000	20	NaN	NaN	0	NaN	sp|Q15629|TRAM1_HUMAN	sp|Q15629|TRAM1_HUMAN	3495
22.9928875	22.46432114	23.28130722	25.33800316	23.28078079	21.88428307	22.45681572	23.09197426	23.6616478	21.95648193	21.1084404	22.4869976	22.41348457	22.19271278	22.62240601	22.43680763	22.87579727	20.66891289						1	1	1	11	11	11	26.183	0	4.7231	31797000	2	NaN	NaN	0	NaN	sp|Q15631|TSN_HUMAN	sp|Q15631|TSN_HUMAN	3496
22.76444626	27.01371765	29.01929665	29.42167664	29.49207306	29.56101608	29.15409851	29.26364899	29.25626755	29.63394928	29.31863785	29.38430405	29.40051842	29.48656082	29.46814537	29.45890808	29.50729752	29.44949341						3	3	3	8.1	8.1	8.1	68.329	0	159.86	10548000000	183	0.669371208	0.278410844	1.456446648	1.326699055	sp|Q15637|SF01_HUMAN	sp|Q15637|SF01_HUMAN	3497
21.60293961	25.83076859	25.79315186	23.25893784	22.8848896	25.44227791	24.78710938	25.03858757	21.74388885	25.05907822	25.00195885	24.98446274	25.12443352	21.8169651	21.6180954	22.88328362	22.42100143	25.025383						2	2	2	1.8	1.8	1.8	227.58	0	27.41	788980000	44	0.12607038	0.791277765	0.300353368	0.330219105	sp|Q15643|TRIPB_HUMAN	sp|Q15643|TRIPB_HUMAN	3498
28.21465683	27.74464417	27.71168137	27.73840904	27.55457306	27.66492271	27.21076202	27.17312241	27.28920937	27.48654175	27.22112656	27.23324776	27.51457596	27.51622963	27.55691147	27.43005943	27.53125763	27.53489876				+	fold10_fold1	13	13	13	15.9	15.9	15.9	168.48	0	252.44	3729800000	309	3.162942901	0.002021679	-0.502479553	-4.834473165	sp|Q15648|MED1_HUMAN	sp|Q15648|MED1_HUMAN	3499
23.1360569	22.23126411	22.30657196	22.58588791	21.84755135	22.20043755	22.60959244	22.19350052	22.63805008	22.50031471	21.75269699	21.53354073	21.51576233	22.37005615	21.92923164	21.7351284	20.37603951	25.29967308						1	1	1	16.1	16.1	16.1	17.607	0	60.628	740980000	21	NaN	NaN	0	NaN	sp|Q15649|ZNHI3_HUMAN	sp|Q15649|ZNHI3_HUMAN	3500
25.02917862	25.02934837	22.87777519	25.16832924	23.10131645	25.03351212	23.09496689	21.18191528	21.56093979	22.61790848	22.37444115	22.65322113	22.58304596	22.37323761	22.74800491	22.60092163	21.91186523	24.78546524				+	fold10_fold1	3	3	3	31.3	31.3	31.3	10.666	0	25.885	265900000	36	2.606990807	0.006216151	-2.126011213	-4.011573777	sp|Q15651|HMGN3_HUMAN	sp|Q15651|HMGN3_HUMAN	3501
25.79681969	25.45891953	25.78558922	25.6307869	25.72538567	25.24825668	25.34465408	25.03816795	24.73866653	24.86957169	25.23841476	24.9913559	25.37553978	25.33360863	25.17980003	25.33159447	25.26420403	24.99541664				+	fold10_fold1	12	12	12	6.1	6.1	6.1	284.52	0	57.024	638310000	127	2.927160373	0.003212638	-0.570821126	-4.47803903	sp|Q15652|JHD2C_HUMAN	sp|Q15652|JHD2C_HUMAN	3502
22.83302879	22.4026432	22.40808105	22.71528053	22.56964493	23.15754128	22.76090431	22.60420609	23.14055252	23.6696949	22.00492096	21.98322678	21.48502731	21.61429977	22.79380226	21.24053764	22.70236015	20.90808487						1	1	1	1.1	1.1	1.1	135.26	0	2.7357	10044000	10	NaN	NaN	0	NaN	sp|Q15678|PTN14_HUMAN	sp|Q15678|PTN14_HUMAN	3504
23.32388687	22.81689453	22.18437958	23.26531029	21.96965599	21.96425247	22.39173317	22.35856056	22.56677246	23.23923492	22.38887978	22.04203224	22.70783043	22.93506241	21.23230362	23.18739891	22.20704651	22.85726357						2	2	2	11.2	11.2	11.2	29.999	0	29.588	55248000	12	NaN	NaN	0	NaN	sp|Q15691|MARE1_HUMAN	sp|Q15691|MARE1_HUMAN	3505
23.50460815	22.99195671	22.24412346	23.26584435	21.77043343	23.68710899	23.16138077	22.46569824	21.92406464	22.11495399	22.80318069	21.88140297	21.30402184	22.75739288	22.14807892	21.52137184	21.08139992	20.74993134						1	1	1	2.5	2.5	2.5	46.454	0	3.4932	25387000	6	NaN	NaN	0	NaN	sp|Q15697|ZN174_HUMAN	sp|Q15697|ZN174_HUMAN	3506
22.36224556	20.4231205	23.0893383	23.94283104	23.21480942	21.73960304	22.52734375	22.840065	20.95078278	22.00318909	21.53419495	22.24592018	22.58683395	20.85935402	22.88163757	21.33075523	20.25072479	20.06957436						1	1	1	8	8	8	36.961	0	14.211	7566200	1	NaN	NaN	0	NaN	sp|Q15699|ALX1_HUMAN	sp|Q15699|ALX1_HUMAN	3507
22.73005676	21.29732132	22.44537544	21.59835434	23.15913773	22.09123039	22.25971222	23.55381775	21.74264717	23.54528236	21.68251801	22.07597733	22.15608788	20.98761368	22.31035042	22.51207542	21.24102592	21.32609558						2	2	2	5.3	5.3	5.3	109.68	0	4.8961	10608000	1	NaN	NaN	0	NaN	sp|Q15714|T22D1_HUMAN	sp|Q15714|T22D1_HUMAN	3508
22.89969444	22.11797523	21.59183502	23.14802742	22.278862	21.47901154	21.64104271	23.275877	22.3488903	22.46663094	21.62996864	21.90558624	21.65344048	21.92548752	22.71493149	21.26063538	21.32614326	19.63518524						2	2	2	5.8	5.8	5.8	36.091	0	2.7612	0	2	NaN	NaN	0	NaN	sp|Q15717|ELAV1_HUMAN	sp|Q15717|ELAV1_HUMAN	3509
22.39386177	22.23015213	22.54665565	21.28733063	24.17264557	21.83879662	22.96948624	22.33997345	22.6103344	22.46376801	22.81271553	21.83725929	23.57326126	22.91514778	23.07242966	22.16029549	21.49547577	21.59624672						2	2	2	7.4	7.4	7.4	63.966	0	25.68	109800000	16	NaN	NaN	0	NaN	sp|Q15723|ELF2_HUMAN	sp|Q15723|ELF2_HUMAN	3510
24.74026299	22.10927773	24.41963387	24.47667122	24.5323143	21.86646271	24.64482498	24.3464489	24.81806946	24.14934158	24.82371712	24.61834908	24.56981659	24.48474503	24.38870239	24.48314667	24.34177399	24.56075096						4	4	4	5.9	5.9	5.9	56.593	0	12.662	353220000	45	0.842419067	0.19824563	0.876021385	1.586359831	sp|Q15742|NAB2_HUMAN	sp|Q15742|NAB2_HUMAN	3511
23.90628052	23.26970863	22.9210701	23.524086	23.19502449	22.37778473	22.896595	23.22490883	21.96494865	21.85962677	23.22045898	22.49365616	23.11797333	23.11730766	22.85732079	23.00207901	23.05513573	23.39519119						2	2	2	1.3	1.3	1.3	210.71	0	25.912	135470000	36	0.995887116	0.147648871	-0.588960012	-1.806654549	sp|Q15746|MYLK_HUMAN	sp|Q15746|MYLK_HUMAN	3512
25.0197525	25.32288933	25.19516563	25.33892059	25.44518471	25.29049301	21.89024925	23.29221344	23.60738373	21.65312386	22.13628387	23.53812981	24.84062195	24.96208191	25.25190926	25.0578804	25.12095833	25.34495926				+	fold10_fold1	5	5	5	7.2	7.2	7.2	56.598	0	17.46	436420000	65	4.444214964	0.000167638	-2.582503637	-7.027228019	sp|Q15758|AAAT_HUMAN	sp|Q15758|AAAT_HUMAN	3513
22.64858437	23.40122604	23.70545769	22.53940964	22.02745056	20.78014946	23.55999184	23.66579056	23.61661148	22.63364601	23.68827248	22.10181046	23.63843155	22.25231171	21.13235855	22.30050087	22.14664078	20.82555962						2	2	2	8.3	8.3	8.3	65.815	0	36.194	184530000	25	NaN	NaN	0	NaN	sp|Q15776|ZKSC8_HUMAN	sp|Q15776|ZKSC8_HUMAN	3515
23.10102272	22.37745285	22.43360519	23.22886848	23.2531662	21.6062851	23.63249779	22.02703857	21.23265266	22.71478653	22.25309563	21.27297211	22.66128159	22.31982803	22.03382492	21.58345413	21.74579811	23.42367744						1	1	1	3.6	3.6	3.6	34.559	0	3.1869	156880000	15	NaN	NaN	0	NaN	sp|Q15785|TOM34_HUMAN	sp|Q15785|TOM34_HUMAN	3516
21.41531181	22.50077438	23.07790947	24.22497177	21.46618652	28.40515327	27.67128181	27.56587219	27.83912086	27.76122856	27.72676468	27.76072121	28.02458954	28.24762344	28.06038857	27.9819622	27.9819622	28.19601059						2	2	2	6	6	6	52.306	0	49.106	3357700000	81	NaN	NaN	0	NaN	sp|Q15796|SMAD2_HUMAN	sp|Q15796|SMAD2_HUMAN	3517
22.5463829	21.93398666	20.86830139	21.65659714	23.59906578	21.8432579	21.73735428	22.52319336	23.69236183	22.28594208	22.18431664	21.98513985	21.58488464	23.30266762	21.83635712	22.76284599	23.416996	19.96315765						2	2	2	6.7	6.7	6.7	52.259	0	18.117	64327000	19	NaN	NaN	0	NaN	sp|Q15797|SMAD1_HUMAN;sp|O15198|SMAD9_HUMAN	sp|Q15797|SMAD1_HUMAN;sp|O15198|SMAD9_HUMAN	3518
25.98241806	25.64471436	25.3010006	25.25230598	25.17767334	25.57250786	24.90719795	24.92111588	24.86296844	24.78551483	24.74745178	25.09832382	22.14552498	25.14619827	23.2503376	25.13069153	25.27739143	20.58594322				+	fold10_fold1	5	5	5	5	5	5	195.42	0	122.03	658170000	72	2.931163092	0.003200278	-0.601341248	-4.483992866	sp|Q15811|ITSN1_HUMAN;CON__ENSEMBL:ENSBTAP00000001528	sp|Q15811|ITSN1_HUMAN	3519
22.95421791	22.69880867	21.46413231	22.26249313	22.66391182	19.85644531	23.1266613	22.35026741	23.2191124	23.53436279	22.23288918	22.4272213	20.82268143	21.41593552	21.80508995	21.43909073	21.4991188	21.93987656						1	1	1	2.7	2.7	2.7	59.345	0	10.82	39523000	12	NaN	NaN	0	NaN	sp|Q15813|TBCE_HUMAN	sp|Q15813|TBCE_HUMAN	3520
22.36989594	22.09487534	21.44384766	22.50481033	23.3937645	22.60757828	22.65241814	23.56181526	22.21769333	22.83621788	21.89883804	22.44742584	22.08659935	21.80852699	21.5557518	22.97157097	22.1660347	20.10591698						1	1	1	6.1	6.1	6.1	39.248	0.0083825	1.374	3245600	1	NaN	NaN	0	NaN	sp|Q15814|TBCC_HUMAN	sp|Q15814|TBCC_HUMAN	3521
22.11074829	22.43066025	21.60510063	21.78810883	22.76815796	21.66669464	21.91028595	23.10926247	23.1257515	22.40103531	22.5132637	21.64151955	23.69998932	22.06632996	22.21159744	22.72965622	22.74607849	21.28215599						1	1	1	8.3	8.3	8.3	16.363	0	6.5986	96220000	23	NaN	NaN	0	NaN	sp|Q15819|UB2V2_HUMAN	sp|Q15819|UB2V2_HUMAN	3522
23.53275299	22.70764542	22.47800636	22.36937141	22.2245388	22.00287628	23.14461708	22.45493126	21.4794693	21.77525902	21.0982151	21.39120102	22.49485397	23.72805023	23.36016273	21.68773842	22.18041039	23.31409836						1	1	1	13.6	13.6	13.6	9.0714	0	6.0328	106050000	9	NaN	NaN	0	NaN	sp|Q15843|NEDD8_HUMAN	sp|Q15843|NEDD8_HUMAN	3523
26.84601402	26.44838715	26.56784439	26.44980431	26.35260582	26.31186485	25.48231506	25.58746338	25.53919411	25.51968384	25.42050171	25.24223518	25.67222595	25.96199226	26.03913116	25.80621719	25.93161392	25.94203568				+	fold10_fold1	7	7	7	10.6	10.6	10.6	85.362	0	130.22	1090000000	118	6.192752762	6.90E-06	-1.030854543	-11.03215304	sp|Q15910|EZH2_HUMAN	sp|Q15910|EZH2_HUMAN	3524
27.31016731	27.08658981	27.0414505	26.96366882	26.94637108	27.02601624	26.3571949	26.35934258	26.56380844	26.45531845	26.30662537	26.52492142	26.73544121	26.6815052	26.63685608	26.72090721	26.59619331	26.65061569				+	fold10_fold1	15	15	15	5.3	5.3	5.3	404.41	0	117.97	1717500000	181	5.506833684	2.46E-05	-0.634508769	-9.288592542	sp|Q15911|ZFHX3_HUMAN	sp|Q15911|ZFHX3_HUMAN	3525
23.09957504	22.30361748	22.80039024	22.55920792	21.46965599	22.43591499	22.6316433	22.93628311	22.23561096	22.80464172	21.95683098	21.15804291	21.81954193	22.42743874	20.6750412	22.94220543	20.71395683	21.04359245						1	1	1	2.8	2.8	2.8	48.235	0.0052417	1.5956	4189400	3	NaN	NaN	0	NaN	sp|Q15916|ZBTB6_HUMAN	sp|Q15916|ZBTB6_HUMAN	3526
30.30823708	30.07329178	30.01518059	29.92195702	29.9550457	30.04518127	29.24061203	29.40689659	29.32703781	29.30360603	29.29324913	29.51940155	29.62425423	29.68374825	29.6619873	29.63509178	29.59649658	29.71209145				+	fold10_fold1	11	11	11	36.5	36.5	36.5	61.277	0	323.31	13644000000	249	5.871911127	1.25E-05	-0.704681714	-10.18527554	sp|Q15942|ZYX_HUMAN	sp|Q15942|ZYX_HUMAN	3527
21.42843246	23.50292969	22.71831703	21.73020554	22.1543808	21.47834206	22.13267517	23.3476162	21.4737587	22.96541405	22.17485046	21.34819984	23.06758308	21.54570007	22.72776413	21.41267586	22.39719772	20.76826286						1	1	1	2.9	2.9	2.9	68.495	0.0091237	1.3531	17930000	2	NaN	NaN	0	NaN	sp|Q16134|ETFD_HUMAN	sp|Q16134|ETFD_HUMAN	3528
27.32902908	27.36034775	27.31863785	27.21011162	27.20134926	27.14355469	26.47989655	26.41905403	26.41560936	26.51516342	26.50435257	26.38195419	26.86242485	26.82650757	26.85554886	26.78094292	26.89954376	26.85007477				+	fold10_fold1	7	7	7	25.9	25.9	25.9	50.679	0	181.74	2099900000	129	8.51630726	1.29E-07	-0.807833354	-19.29587079	sp|Q16181|SEPT7_HUMAN	sp|Q16181|SEPT7_HUMAN	3529
