LFQ intensity UPS1_01	LFQ intensity UPS1_02	LFQ intensity UPS1_03	LFQ intensity UPS1_04	LFQ intensity UPS2_01	LFQ intensity UPS2_02	LFQ intensity UPS2_03	LFQ intensity UPS2_04	Only identified by site	Reverse	Potential contaminant	Student's T-test Significant 1_2	Student's T-test significant	Peptides	Razor + unique peptides	Unique peptides	Sequence coverage [%]	Unique + razor sequence coverage [%]	Unique sequence coverage [%]	Mol. weight [kDa]	Q-value	Score	Intensity	MS/MS count	-Log Student's T-test p-value 1_2	Student's T-test q-value 1_2	Student's T-test Difference 1_2	Student's T-test Test statistic 1_2	Protein IDs	Majority protein IDs	id
30.96251106	31.12669563	31.13062668	31.13882637	31.1578598	31.15834236	31.25349617	31.26528358						12	12	12	71.7	71.7	71.7	20.538	0	246.48	27299000000	98	1.218309841	0.795218036	-0.119080544	-2.307315538	sp|P0AFD6|NUOI_ECOLI	sp|P0AFD6|NUOI_ECOLI	1081
0	0	25.90628052	0	0	0	0	0						2	2	2	4.9	4.9	4.9	19.874	0	9.8259	167440000	6	NaN	NaN	0	NaN	sp|P0AFE0|NUOJ_ECOLI	sp|P0AFE0|NUOJ_ECOLI	1082
0	0	0	0	26.8766613	0	0	0						2	2	2	13	13	13	10.845	0	23.445	606790000	5	NaN	NaN	0	NaN	sp|P0AFE4|NUOK_ECOLI	sp|P0AFE4|NUOK_ECOLI	1083
0	26.59633636	0	0	26.21421242	26.32290649	0	0						2	2	2	3.1	3.1	3.1	56.524	0	9.1303	617650000	11	NaN	NaN	0	NaN	sp|P0AFE8|NUOM_ECOLI	sp|P0AFE8|NUOM_ECOLI	1084
0	0	26.05046844	0	26.20977592	26.08409691	0	26.03206253						4	4	4	10.7	10.7	10.7	52.043	0	12.133	934380000	6	0.685807871	0.795218036	-13.06886673	-1.417355825	sp|P0AFF0|NUON_ECOLI	sp|P0AFF0|NUON_ECOLI	1085
25.91415215	25.52172089	25.76984024	26.25875282	25.82048225	0	25.90591431	26.11078072						5	5	5	16	16	16	43.475	0	43.872	725070000	14	0.441802865	0.795218036	6.406822205	0.98740528	sp|P0AFF2|NUPC_ECOLI	sp|P0AFF2|NUPC_ECOLI	1086
0	0	0	0	0	0	0	22.71877098						1	1	1	2.4	2.4	2.4	46.389	0	4.378	464140000	3	NaN	NaN	0	NaN	sp|P0AFF4|NUPG_ECOLI	sp|P0AFF4|NUPG_ECOLI	1087
32.7899971	32.48955917	32.59434891	32.83823395	32.76931381	32.62086868	32.67753601	32.70715714						31	31	31	61.6	61.6	61.6	54.87	0	323.31	80930000000	317	0.063549735	0.965841999	-0.015684128	-0.178940749	sp|P0AFF6|NUSA_ECOLI	sp|P0AFF6|NUSA_ECOLI	1088
31.44514847	31.67871284	31.5336647	31.49180603	31.83062363	31.31018829	31.78803253	31.81390572						11	11	11	79.6	79.6	79.6	20.531	0	211.46	40712000000	141	0.502060004	0.795218036	-0.14835453	-1.096935615	sp|P0AFG0|NUSG_ECOLI	sp|P0AFG0|NUSG_ECOLI	1089
34.23328018	34.09686661	34.31243515	34.15940857	34.15752792	34.26877213	34.20500183	34.34022903						48	48	48	72	72	72	105.06	0	323.31	2.3735E+11	865	0.288807725	0.840727676	-0.042385101	-0.692920979	sp|P0AFG3|ODO1_ECOLI	sp|P0AFG3|ODO1_ECOLI	1090
33.90517807	33.99268723	34.05447769	34.03058624	34.01869965	34.08028412	34.04685593	33.95402145						18	18	18	63.2	63.2	63.2	44.011	0	323.31	2.0616E+11	488	0.287780797	0.840727676	-0.029232979	-0.69084026	sp|P0AFG6|ODO2_ECOLI	sp|P0AFG6|ODO2_ECOLI	1091
34.77357483	34.73690796	34.7819519	34.88194275	34.91451645	34.829319	34.9679985	34.96352768						54	54	54	71.3	71.3	71.3	99.667	0	323.31	3.6905E+11	1213	1.506637776	0.795218036	-0.125246048	-2.800507189	sp|P0AFG8|ODP1_ECOLI	sp|P0AFG8|ODP1_ECOLI	1092
0	0	0	0	23.97009277	0	0	0						4	4	4	28.1	28.1	28.1	19.179	0	8.9377	110560000	3	NaN	NaN	0	NaN	sp|P0AFH0|OGT_ECOLI	sp|P0AFH0|OGT_ECOLI	1093
29.68026543	30.03800011	29.77170181	30.22446442	30.09936333	29.83612823	30.37699699	30.15508842						6	6	6	26.8	26.8	26.8	33.443	0	157.59	12858000000	80	0.519716401	0.795218036	-0.188286304	-1.128521621	sp|P0AFH2|OPPB_ECOLI	sp|P0AFH2|OPPB_ECOLI	1094
28.8026104	28.38170815	29.39852142	29.12937546	28.91307831	29.66742897	29.70964622	29.45765686						5	5	5	16.9	16.9	16.9	33.022	0	48.834	7233900000	15	0.903094539	0.795218036	-0.508898735	-1.782180979	sp|P0AFH6|OPPC_ECOLI	sp|P0AFH6|OPPC_ECOLI	1095
34.62505722	34.2323494	34.16233826	33.920784	34.14391327	34.19828033	34.03461075	34.08994293						10	10	10	58.7	58.7	58.7	21.073	0	323.31	2.4651E+11	616	0.336676421	0.817070983	0.118445396	0.788158084	sp|P0AFH8|OSMY_ECOLI	sp|P0AFH8|OSMY_ECOLI	1096
29.05581856	29.15648651	29.19905853	29.02802086	29.09675217	28.92905807	29.14586258	29.18763542						25	25	25	50.1	50.1	50.1	83.83	0	128.14	6786800000	86	0.105849263	0.929407033	0.020019054	0.287088108	sp|P0AFI2|PARC_ECOLI	sp|P0AFI2|PARC_ECOLI	1097
27.42422295	28.05806732	27.84020042	28.62118149	28.58430672	27.85608482	28.50899696	28.43217087						10	10	10	56.4	56.4	56.4	25.545	0	34.649	3779700000	38	0.560257115	0.795218036	-0.359471798	-1.200297668	sp|P0AFI7|PDXH_ECOLI	sp|P0AFI7|PDXH_ECOLI	1098
31.17074966	29.94698334	29.67786407	29.29395103	29.50614357	29.92323303	28.12474823	29.21590614						3	3	3	32.4	32.4	32.4	12.345	0	26.702	10571000000	20	0.725757023	0.795218036	0.829879284	1.485182406	sp|P0AFJ1|YJDM_ECOLI	sp|P0AFJ1|YJDM_ECOLI	1099
27.55851936	27.16815758	27.17188263	27.37326813	27.63747787	0	27.44884491	27.47854042						7	7	7	41.5	41.5	41.5	26.433	0	19	1985600000	10	0.432534636	0.795218036	6.676741123	0.970292411	sp|P0AFJ5|PHOB_ECOLI	sp|P0AFJ5|PHOB_ECOLI	1100
29.60224342	30.02511787	29.81810379	29.56755829	29.67161942	29.58820724	29.83636856	29.72447205						7	7	7	19	19	19	53.388	0	98.627	10096000000	67	0.155923784	0.893584104	0.048089027	0.406675733	sp|P0AFJ7|PITA_ECOLI	sp|P0AFJ7|PITA_ECOLI	1101
32.01118851	31.92099762	31.90135002	31.97644043	32.01038742	31.92220497	32.07781982	32.02022552						27	27	27	84.9	84.9	84.9	48.369	0	323.31	48652000000	219	0.646850577	0.795218036	-0.055165291	-1.350711111	sp|P0AFK0|PMBA_ECOLI	sp|P0AFK0|PMBA_ECOLI	1102
30.18600655	30.56274605	30.57866669	31.06939316	30.74895287	30.52402496	30.99388504	31.03177071						13	13	13	53.4	53.4	53.4	38.867	0	198.52	20820000000	95	0.471935155	0.795218036	-0.225455284	-1.042533282	sp|P0AFK9|POTD_ECOLI	sp|P0AFK9|POTD_ECOLI	1103
30.47798157	30.56810188	30.64684486	31.01438332	30.87862015	30.58745766	31.03413391	30.66195297						9	9	9	67.4	67.4	67.4	20.431	0	323.31	21957000000	134	0.30730878	0.840727676	-0.113713264	-0.73012596	sp|P0AFL3|PPIA_ECOLI	sp|P0AFL3|PPIA_ECOLI	1104
27.69928932	27.54863167	27.59434319	27.7233181	27.49602318	27.4539547	27.72617912	27.70708084						14	14	14	34.3	34.3	34.3	58.135	0	67.895	2433900000	46	0.223596232	0.862693869	0.045586109	0.557131923	sp|P0AFL6|PPX_ECOLI	sp|P0AFL6|PPX_ECOLI	1105
31.02154922	31.58477211	30.97459602	31.76895905	31.9040451	31.27819252	31.87136841	31.6476593						12	12	12	53	53	53	36.022	0	323.31	39553000000	163	0.659032095	0.795218036	-0.337847233	-1.371609104	sp|P0AFM2|PROX_ECOLI	sp|P0AFM2|PROX_ECOLI	1106
30.79211235	30.4873085	30.36431885	29.67434883	30.15761948	30.67959404	29.63429451	29.931427						5	5	5	47.2	47.2	47.2	11.686	0	231.05	15068000000	46	0.296161928	0.840727676	0.228788376	0.707773095	sp|P0AFM4|PSIF_ECOLI	sp|P0AFM4|PSIF_ECOLI	1107
30.4459877	30.49371529	30.46732903	30.66127396	30.54931068	30.41488075	30.53120232	30.56456375						12	12	12	51.4	51.4	51.4	25.493	0	181.38	17650000000	99	0.011775005	0.999856469	0.002087116	0.034952648	sp|P0AFM6|PSPA_ECOLI	sp|P0AFM6|PSPA_ECOLI	1108
28.34570503	28.80541229	29.01714706	29.07408333	29.25876236	28.80301094	28.74707985	28.73776436						4	4	4	47.3	47.3	47.3	8.763	0	50.194	5569000000	48	0.138960841	0.901805746	-0.076067448	-0.367061335	sp|P0AFM9|PSPB_ECOLI	sp|P0AFM9|PSPB_ECOLI	1109
0	0	0	0	0	0	0	0						1	1	1	6.7	6.7	6.7	13.517	0	4.7889	0	2	NaN	NaN	0	NaN	sp|P0AFN2|PSPC_ECOLI	sp|P0AFN2|PSPC_ECOLI	1110
0	0	0	0	0	0	0	24.74416924						2	2	2	7.4	7.4	7.4	29.41	0	4.2321	295130000	1	NaN	NaN	0	NaN	sp|P0AFP4|YBBO_ECOLI	sp|P0AFP4|YBBO_ECOLI	1111
31.78791618	31.851511	31.55453491	31.85337257	32.05118942	31.72606659	31.79234505	31.99044037						10	10	10	55.5	55.5	55.5	26.892	0	323.31	46163000000	137	0.571225852	0.795218036	-0.128176689	-1.21955371	sp|P0AFP6|GCH1L_ECOLI	sp|P0AFP6|GCH1L_ECOLI	1112
0	0	0	0	0	0	0	22.53264618						1	1	1	4	4	4	42.059	0.0018207	2.8977	34679000	1	NaN	NaN	0	NaN	sp|P0AFQ2|YBHS_ECOLI	sp|P0AFQ2|YBHS_ECOLI	1113
26.25808716	25.93046379	26.31993103	26.07402229	26.12898254	26.27220154	26.15054321	26.43774605						5	5	5	27.2	27.2	27.2	29.808	0	29.832	941440000	19	0.392836531	0.796241363	-0.101742268	-0.89607358	sp|P0AFQ7|YCFH_ECOLI	sp|P0AFQ7|YCFH_ECOLI	1114
0	25.29498482	25.07394028	25.64619827	25.88790321	0	26.63574982	25.71578407						6	6	6	37.2	37.2	37.2	33.067	0	19.163	598730000	11	0.02080478	0.999856469	-0.556078434	-0.061151617	sp|P0AFR0|RSSA_ECOLI	sp|P0AFR0|RSSA_ECOLI	1115
0	24.72088051	0	24.84747124	24.53907585	0	24.39303207	25.02034569						3	3	3	10.4	10.4	10.4	59.428	0.00092336	3.4438	280350000	5	0.26561481	0.840727676	-6.096025467	-0.645505056	sp|P0AFR2|DAUA_ECOLI	sp|P0AFR2|DAUA_ECOLI	1116
31.01098633	30.92670059	30.73392296	31.01058578	30.97288513	30.73803711	31.08271217	31.13778877						11	11	11	60.2	60.2	60.2	23.211	0	237.94	24791000000	71	0.227972112	0.857939628	-0.062306881	-0.566496848	sp|P0AFR4|YCIO_ECOLI	sp|P0AFR4|YCIO_ECOLI	1117
0	0	0	0	0	0	0	20.30574608						2	2	2	11.8	11.8	11.8	34.456	0.00092379	3.4443	7680200	3	NaN	NaN	0	NaN	sp|P0AFS1|LSRD_ECOLI	sp|P0AFS1|LSRD_ECOLI	1118
0	0	0	26.15990639	25.90143204	0	25.57896996	0						3	3	3	19.2	19.2	19.2	26.348	0	19.045	537800000	4	NaN	NaN	0	NaN	sp|P0AFS3|FOLM_ECOLI	sp|P0AFS3|FOLM_ECOLI	1119
0	0	0	0	0	0	0	21.65948868						1	1	1	4.7	4.7	4.7	37.542	0	6.0728	34996000	3	NaN	NaN	0	NaN	sp|P0AFS5|TQSA_ECOLI	sp|P0AFS5|TQSA_ECOLI	1120
24.14133453	24.77936554	24.99808884	25.23055649	25.0309906	25.19655609	25.28220749	25.2144165						2	2	2	11.6	11.6	11.6	39.841	0	17.996	413060000	24	0.817277582	0.795218036	-0.393706322	-1.63908359	sp|P0AFS7|YDIK_ECOLI	sp|P0AFS7|YDIK_ECOLI	1121
25.95845795	26.2483654	25.8487854	25.82330322	25.87415314	25.76192474	26.6685791	26.09978867						3	3	3	17.1	17.1	17.1	24.801	0	12.421	833070000	18	0.237327305	0.852283489	-0.131383419	-0.586386995	sp|P0AFT2|TCYL_ECOLI	sp|P0AFT2|TCYL_ECOLI	1122
27.09325409	27.33458138	27.21475029	27.20657539	27.17264557	26.8649044	27.34036446	27.1932869						9	9	9	44.8	44.8	44.8	27.399	0	50.745	1849100000	27	0.255199713	0.842322295	0.069489956	0.623910774	sp|P0AFT5|BTSR_ECOLI	sp|P0AFT5|BTSR_ECOLI	1123
26.37356567	26.28658485	26.466362	26.56324005	26.36647987	26.36285782	26.48588181	26.29986572						5	5	5	19.6	19.6	19.6	49.148	0	19.336	1371200000	27	0.250432177	0.84302762	0.04366684	0.613960202	sp|P0AFU4|GLRR_ECOLI	sp|P0AFU4|GLRR_ECOLI	1124
30.09383392	30.097229	30.02973175	30.07393074	30.11953926	30.22101212	30.14600945	30.12546349						10	10	10	59.2	59.2	59.2	23.445	0	143.43	13844000000	86	1.522077917	0.795218036	-0.079324722	-2.827524575	sp|P0AFU8|RISA_ECOLI	sp|P0AFU8|RISA_ECOLI	1125
25.26406097	25.89903641	25.61318588	25.59049416	26.01639748	0	26.3448925	25.63220215						4	4	4	40.7	40.7	40.7	18.34	0	22.841	670960000	13	0.414673281	0.795218036	6.093321323	0.937090191	sp|P0AFW0|RFAH_ECOLI	sp|P0AFW0|RFAH_ECOLI	1126
0	0	0	0	0	0	28.50794029	0						3	3	3	50.9	50.9	50.9	6.5074	0	17.416	3288200000	14	NaN	NaN	0	NaN	sp|P0AFW2|RMF_ECOLI	sp|P0AFW2|RMF_ECOLI	1127
28.65673065	28.43392372	28.07546234	28.41477966	28.59217072	28.40519333	28.77322769	28.74075699						7	7	7	94.9	94.9	94.9	14.927	0	73.676	4533400000	51	0.787224749	0.795218036	-0.232613087	-1.588734374	sp|P0AFW4|RNK_ECOLI	sp|P0AFW4|RNK_ECOLI	1128
28.40973091	28.11202431	0	27.96383476	28.10429573	28.41888618	26.79600143	0						3	3	3	45.2	45.2	45.2	9.4795	0	47.711	2748300000	17	0.00990739	0.999856469	0.291601658	0.02946988	sp|P0AFW8|ROF_ECOLI	sp|P0AFW8|ROF_ECOLI	1129
30.70033264	30.84071159	30.61587906	30.9693222	30.78159904	30.77705956	31.07565308	30.90325546						4	4	4	71.6	71.6	71.6	10.75	0	123.47	23724000000	52	0.438383379	0.795218036	-0.10283041	-0.981100468	sp|P0AFX0|HPF_ECOLI	sp|P0AFX0|HPF_ECOLI	1130
28.15532875	27.95482445	28.33257675	28.47134781	28.40559959	28.29013252	28.48239136	28.03878593						5	5	5	34.8	34.8	34.8	18.243	0	42.375	3834100000	32	0.202610853	0.875485965	-0.075707912	-0.511649044	sp|P0AFX4|RSD_ECOLI	sp|P0AFX4|RSD_ECOLI	1131
29.00629807	29.18326378	29.03857613	29.27075005	29.39821625	29.0411129	29.36636353	29.23696899						7	7	7	69	69	69	24.321	0	66.619	7412500000	46	0.635787195	0.795218036	-0.135943413	-1.331681331	sp|P0AFX7|RSEA_ECOLI	sp|P0AFX7|RSEA_ECOLI	1132
28.47796059	28.99453163	28.61512375	29.19898796	29.07053185	28.51148796	29.30534744	29.09017754						11	11	11	48.7	48.7	48.7	35.749	0	152.71	6255400000	72	0.30561985	0.840727676	-0.172735214	-0.726751151	sp|P0AFX9|RSEB_ECOLI	sp|P0AFX9|RSEB_ECOLI	1133
0	0	0	0	0	0	25.47029305	0						2	2	2	19.2	19.2	19.2	27.287	0.0018198	2.8642	140220000	5	NaN	NaN	0	NaN	sp|P0AFY2|SANA_ECOLI	sp|P0AFY2|SANA_ECOLI	1134
30.10761642	29.8313942	29.90555191	30.02445793	29.80199432	29.94307518	30.09923744	30.04700279						9	9	9	51.9	51.9	51.9	20.315	0	101.38	11910000000	64	0.021116047	0.999856469	-0.005572319	-0.062045794	sp|P0AFY8|SEQA_ECOLI	sp|P0AFY8|SEQA_ECOLI	1135
27.4509697	27.1627903	27.43809509	27.09123802	27.50589752	27.51562881	27.10549545	27.10119247						6	6	6	39.1	39.1	39.1	28.642	0	29.467	1883800000	37	0.049766841	0.980200116	-0.021280289	-0.141998135	sp|P0AFZ1|SSEB_ECOLI	sp|P0AFZ1|SSEB_ECOLI	1136
26.84038162	27.60172844	27.31579018	27.89948654	28.00870514	27.19102859	28.03716278	28.02907372						4	4	4	29.1	29.1	29.1	18.262	0	48.96	2556500000	24	0.622947366	0.795218036	-0.402145863	-1.309533073	sp|P0AFZ3|SSPB_ECOLI	sp|P0AFZ3|SSPB_ECOLI	1137
28.14753914	28.35447502	28.244133	28.58398247	28.42057419	28.41017723	28.48477554	28.41199493						11	11	11	44.3	44.3	44.3	39.489	0	131.59	4079900000	61	0.470455677	0.795218036	-0.099348068	-1.039843825	sp|P0AG00|WZZE_ECOLI	sp|P0AG00|WZZE_ECOLI	1138
0	0	0	0	0	0	22.3924675	0						2	2	2	15.3	15.3	15.3	20.695	0	5.894	98052000	2	NaN	NaN	0	NaN	sp|P0AG03|UBIX_ECOLI	sp|P0AG03|UBIX_ECOLI	1139
29.9395771	30.65335083	30.59423637	30.89591026	31.03426552	30.63035965	30.87122154	31.09062004						10	10	10	68	68	68	24.554	0	157.98	22240000000	140	0.84477784	0.795218036	-0.385848045	-1.685032254	sp|P0AG07|RPE_ECOLI	sp|P0AG07|RPE_ECOLI	1140
30.09534454	29.91099358	29.95906067	30.00195885	30.04726219	30.01704025	30.14357758	30.0712471						18	18	18	63	63	63	39.366	0	234.87	12883000000	109	0.816768856	0.795218036	-0.077942371	-1.638232549	sp|P0AG14|SOHB_ECOLI	sp|P0AG14|SOHB_ECOLI	1141
27.9368	27.59775734	27.15566635	27.52372742	27.51404953	27.02168083	27.3176899	27.35523033						10	10	10	28.9	28.9	28.9	56.487	0	45.468	2201500000	34	0.629324437	0.795218036	0.25132513	1.320541953	sp|P0AG16|PUR1_ECOLI	sp|P0AG16|PUR1_ECOLI	1142
24.13061333	24.52838516	24.25356865	24.97875786	24.64575958	0	24.93323517	24.77851295						2	2	2	28.4	28.4	28.4	17.78	0	14.233	288620000	7	0.421065439	0.795218036	5.883454323	0.949007115	sp|P0AG18|PURE_ECOLI	sp|P0AG18|PURE_ECOLI	1143
29.09267616	28.71125412	28.54432678	28.73840904	28.85534096	28.67209053	28.80768585	28.72185135						22	22	22	39.2	39.2	39.2	83.875	0	277.89	5496100000	89	0.020621934	0.999856469	0.007424355	0.060626083	sp|P0AG20|RELA_ECOLI	sp|P0AG20|RELA_ECOLI	1144
30.01836777	29.68446732	29.72033501	29.53235435	29.58799362	30.00530815	29.99145317	29.56072426						24	24	24	46.6	46.6	46.6	79.342	0	212.96	9915800000	84	0.110357595	0.926026798	-0.047488689	-0.29819901	sp|P0AG24|SPOT_ECOLI	sp|P0AG24|SPOT_ECOLI	1145
30.63659668	31.10274506	30.78993797	31.08042717	31.18848419	30.78846169	31.17378998	31.12958336						6	6	6	56.6	56.6	56.6	15.596	0	248.8	26827000000	76	0.522223559	0.795218036	-0.167653084	-1.132989918	sp|P0AG27|YIBN_ECOLI	sp|P0AG27|YIBN_ECOLI	1146
33.26066589	33.06249237	33.04883957	32.91666412	33.01687622	32.9211235	33.106884	33.10266876						25	25	25	60.6	60.6	60.6	47.004	0	323.31	1.0669E+11	317	0.163112492	0.891125938	0.035277367	0.423211989	sp|P0AG30|RHO_ECOLI	sp|P0AG30|RHO_ECOLI	1147
28.47502518	28.74538231	28.67387772	28.74960709	28.66254807	28.42185783	29.04030228	28.77325821						13	13	13	55.3	55.3	55.3	34.734	0	64.155	5123700000	46	0.171576006	0.883591378	-0.063518524	-0.442498306	sp|P0AG40|RIBF_ECOLI	sp|P0AG40|RIBF_ECOLI	1148
32.44881821	32.3519249	32.47406769	32.40113449	32.40164185	32.70466614	32.70258331	32.94539642						9	9	9	46.5	46.5	46.5	14.364	0	77.424	78892000000	147	1.245617579	0.795218036	-0.269585609	-2.353264191	sp|P0AG44|RL17_ECOLI	sp|P0AG44|RL17_ECOLI	1149
32.4933815	31.92722893	32.54818726	32.13922501	31.85634422	32.5520401	32.29216766	32.25014114						6	6	6	67	67	67	11.564	0	43.195	64677000000	75	0.068110854	0.960250304	0.03933239	0.190968311	sp|P0AG48|RL21_ECOLI	sp|P0AG48|RL21_ECOLI	1150
31.803936	31.47783661	31.93610573	31.47130966	31.44603539	31.84565544	30.47990799	31.25586128						7	7	7	59.3	59.3	59.3	6.5417	0	46.794	37283000000	85	0.641336877	0.795218036	0.415431976	1.341233271	sp|P0AG51|RL30_ECOLI	sp|P0AG51|RL30_ECOLI	1151
34.23506546	34.19292831	34.41305161	34.05536652	34.13583374	34.39221573	34.20025635	34.31053925						11	11	11	75.7	75.7	75.7	18.904	0	323.31	2.3985E+11	296	0.14530068	0.895433531	-0.035608292	-0.381967624	sp|P0AG55|RL6_ECOLI	sp|P0AG55|RL6_ECOLI	1152
31.69278717	31.67526627	31.58508492	31.41724777	31.49990463	31.84082413	31.80435944	31.38298607						5	5	5	42.6	42.6	42.6	11.58	0	94.555	38066000000	81	0.113140065	0.921964797	-0.039422035	-0.305019979	sp|P0AG59|RS14_ECOLI	sp|P0AG59|RS14_ECOLI	1153
30.69270515	31.11780739	31.37699699	30.7028923	30.99980927	31.49843216	31.88670921	31.60580444						2	2	2	32.1	32.1	32.1	9.7043	0	122.66	30449000000	51	1.097391336	0.795218036	-0.52508831	-2.10510782	sp|P0AG63|RS17_ECOLI	sp|P0AG63|RS17_ECOLI	1154
34.87751389	34.9828186	34.9590416	35.05593109	35.03870392	34.97587585	35.13166428	35.01558685						37	37	37	67	67	67	61.157	0	323.31	4.0736E+11	1064	0.704383654	0.795218036	-0.071631432	-1.448953319	sp|P0AG67|RS1_ECOLI	sp|P0AG67|RS1_ECOLI	1155
27.61147118	27.46326256	27.26266479	27.09073257	27.10019112	26.82614326	27.22296906	27.20964622						16	16	16	41.3	41.3	41.3	54.764	0	84.845	1813200000	21	0.928535884	0.795218036	0.267295361	1.824478919	sp|P0AG71|RMUC_ECOLI	sp|P0AG71|RMUC_ECOLI	1156
0	25.44553375	24.96159554	25.52784729	25.42572784	0	24.99351692	24.94614792						5	5	5	22.5	22.5	22.5	44.713	0	32.963	324950000	9	0.005341125	0.999856469	0.142395973	0.015968954	sp|P0AG76|SBCD_ECOLI	sp|P0AG76|SBCD_ECOLI	1157
30.0694561	29.78142738	29.96925354	29.86939812	29.82835579	29.97869301	29.66648102	29.77550507						17	17	17	57.4	57.4	57.4	36.659	0	247.29	11201000000	94	0.574029055	0.795218036	0.110125065	1.224464432	sp|P0AG78|SUBI_ECOLI	sp|P0AG78|SUBI_ECOLI	1158
32.35681152	32.29575729	32.46226883	32.32517242	32.22811127	32.38208389	32.44864655	32.30481339						30	30	30	74.2	74.2	74.2	48.448	0	323.31	65353000000	271	0.118619972	0.915259713	0.019088745	0.31837379	sp|P0AG80|UGPB_ECOLI	sp|P0AG80|UGPB_ECOLI	1159
33.08523178	33.1579361	33.29693222	33.21826935	33.16218948	33.2993927	33.17582703	33.30945587						22	22	22	65.3	65.3	65.3	37.023	0	323.31	1.1429E+11	230	0.337521997	0.817070983	-0.047123909	-0.789811532	sp|P0AG82|PSTS_ECOLI	sp|P0AG82|PSTS_ECOLI	1160
30.6197319	31.12632561	31.02900887	31.37983894	31.31229973	31.07086372	31.19066429	31.29559326						17	17	17	80.3	80.3	80.3	31.488	0	240.56	27667000000	116	0.484852277	0.795218036	-0.178628922	-1.065942745	sp|P0AG84|YGHA_ECOLI	sp|P0AG84|YGHA_ECOLI	1161
30.84632683	31.71206665	32.59934616	32.50559616	32.15052414	32.49930954	32.37332153	32.37072372						6	6	6	64.5	64.5	64.5	17.277	0	249.81	64095000000	232	0.472369959	0.795218036	-0.432635784	-1.04332336	sp|P0AG86|SECB_ECOLI	sp|P0AG86|SECB_ECOLI	1162
30.79567719	30.5997448	30.59486008	30.7052021	30.68009758	30.7314167	30.74326515	30.71342087						24	24	24	42.9	42.9	42.9	66.631	0	283.28	20716000000	120	0.377027207	0.801504894	-0.043179035	-0.866065648	sp|P0AG90|SECD_ECOLI	sp|P0AG90|SECD_ECOLI	1163
29.34360886	29.01563263	29.08724785	28.8075943	28.91749573	29.18555832	29.21048164	29.26756096						5	5	5	25.4	25.4	25.4	35.382	0	132.27	6480300000	30	0.245896076	0.847050859	-0.081753254	-0.60445327	sp|P0AG93|SECF_ECOLI	sp|P0AG93|SECF_ECOLI	1164
0	0	0	0	0	0	0	26.33958435						1	1	1	5.5	5.5	5.5	13.643	0	6.3991	801850000	5	NaN	NaN	0	NaN	sp|P0AG96|SECE_ECOLI	sp|P0AG96|SECE_ECOLI	1165
29.85136986	29.63098526	29.32746696	29.44886398	29.65901184	29.40831566	29.07953644	29.09961319						3	3	3	27.3	27.3	27.3	11.365	0	51.806	8468600000	37	0.682995192	0.795218036	0.253052235	1.412561856	sp|P0AG99|SECG_ECOLI	sp|P0AG99|SECG_ECOLI	1166
30.40790939	29.92096329	29.52208138	30.0494709	29.59302521	29.54450989	29.70360184	29.5737648						5	5	5	14	14	14	48.511	0	52.228	10604000000	37	1.03168961	0.795218036	0.371380806	1.995821293	sp|P0AGA2|SECY_ECOLI	sp|P0AGA2|SECY_ECOLI	1167
0	0	0	0	0	0	0	25.27682304						4	4	4	21.4	21.4	21.4	20.889	0.00046707	3.9017	268160000	1	NaN	NaN	0	NaN	sp|P0AGA6|UHPA_ECOLI	sp|P0AGA6|UHPA_ECOLI	1168
27.26158905	27.14860535	26.77303886	27.39974403	26.87361336	26.51340103	26.6936512	26.56597328						10	10	10	52.2	52.2	52.2	35.042	0	31.903	1470500000	16	1.671514311	0.795218036	0.484084606	3.093030673	sp|P0AGB0|SERB_ECOLI	sp|P0AGB0|SERB_ECOLI	1169
27.9791832	27.83917999	28.10978508	27.98522377	28.04463387	27.89377022	28.23817635	28.34473038						10	10	10	67	67	67	21.695	0	91.686	3320000000	37	0.632626076	0.795218036	-0.151984692	-1.326234905	sp|P0AGB6|RPOE_ECOLI	sp|P0AGB6|RPOE_ECOLI	1170
30.19964218	30.12829399	30.11966324	30.08891487	30.06291199	30.11532784	30.13295746	30.14976883						31	31	31	58.1	58.1	58.1	73.352	0	323.31	13584000000	161	0.257583484	0.842109282	0.018887043	0.628870413	sp|P0AGC3|SLT_ECOLI	sp|P0AGC3|SLT_ECOLI	1171
0	25.67645645	0	0	0	0	0	24.90935135						2	2	2	10.3	10.3	10.3	24.082	0	4.2003	601870000	3	NaN	NaN	0	NaN	sp|P0AGC7|SMP_ECOLI	sp|P0AGC7|SMP_ECOLI	1172
32.51530838	32.10249329	32.67014694	31.93540192	32.13577271	32.37236023	32.06887817	31.90293312						8	8	8	69.9	69.9	69.9	17.681	0	323.31	58749000000	99	0.416369261	0.795218036	0.185851574	0.940255854	sp|P0AGD1|SODC_ECOLI	sp|P0AGD1|SODC_ECOLI	1173
33.34545898	33.35966873	32.92202759	33.38920593	33.43203735	32.96648788	33.55716324	33.39061737						10	10	10	83.9	83.9	83.9	21.265	0	323.31	1.2993E+11	416	0.190976252	0.880623005	-0.082486153	-0.486002144	sp|P0AGD3|SODF_ECOLI	sp|P0AGD3|SODF_ECOLI	1174
