,Protein,Label,log2FC,SE,Tvalue,DF,pvalue,adj.pvalue,issue,MissingPercentage,ImputationPercentage
3077,sp|Q15911|ZFHX3_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.414237812,0.078513077,-5.276035863,15,9.32E-05,0.000448496,NA,0.222222222,0.222222222
3080,sp|Q15942|ZYX_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.181511065,0.050308408,-3.607966796,15,0.002583114,0.007696033,NA,0.254166667,0.254166667
3083,sp|Q16181|SEPT7_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.279213374,0.039275645,-7.10907157,15,3.57E-06,2.50E-05,NA,0.154761905,0.154761905
3086,sp|Q16533|SNPC1_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.911856284,0.265175513,-3.438689625,10,0.006345338,0.016491648,NA,0.277777778,0.277777778
3089,sp|Q16543|CDC37_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,0.882371058,0.807049345,1.09332975,15,0.291497097,0.385747825,NA,0.395833333,0.395833333
3092,sp|Q16643|DREB_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.238870414,0.252697506,-0.945282041,14,0.360544781,0.456939435,NA,0.5,0.416666667
3095,sp|Q16649|NFIL3_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.278997141,0.094148791,-2.963364039,13,0.010986057,0.02615571,NA,0.361111111,0.361111111
3098,sp|Q16659|MK06_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,0.123037198,0.222692169,0.552498986,11,0.591656003,0.670149596,NA,0.083333333,0
3101,sp|Q16666|IF16_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.171884322,0.040086886,-4.287794319,15,0.000647513,0.002430851,NA,0.204545455,0.204545455
3104,sp|Q16881|TRXR1_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.958674386,0.202733222,-4.728748335,7,0.002135663,0.006559831,NA,0.25,0
3107,sp|Q1ED39|KNOP1_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,0.392943454,0.17793708,2.2083281,15,0.043203038,0.081689365,NA,0.31372549,0.31372549
3110,sp|Q1KMD3|HNRL2_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.03363966,0.130163227,-0.258442114,15,0.79957829,0.843674634,NA,0.342592593,0.342592593
3113,sp|Q29RF7|PDS5A_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.283651177,0.065520241,-4.329214463,15,0.000595767,0.002274226,NA,0.125,0.125
3116,sp|Q2KHM9|MOONR_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.031010179,0.107997222,-0.287138671,15,0.777934717,0.826010128,NA,0.395833333,0.395833333
3119,sp|Q2KHR3|QSER1_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,0.19976567,0.221246429,0.902910255,15,0.380844736,0.478088095,NA,0.364583333,0.364583333
3122,sp|Q2LD37|K1109_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.309757767,0.05246602,-5.903969193,15,2.90E-05,0.000162462,NA,0,0
3125,sp|Q2M2I8|AAK1_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.249629939,0.104926926,-2.379083703,15,0.031068071,0.062108826,NA,0.388888889,0.388888889
3128,sp|Q2NKX8|ERC6L_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,0.074696275,0.12158651,0.614346731,15,0.548192001,0.634034157,NA,0.291666667,0.291666667
3131,sp|Q2TB10|ZN800_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.059531013,0.1436432,-0.414436694,15,0.684420296,0.746697938,NA,0.3,0.3
3134,sp|Q32MZ4|LRRF1_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.24812147,0.099876789,-2.484275595,15,0.025277733,0.052063605,NA,0.376984127,0.376984127
3137,sp|Q3B726|RPA43_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.325376403,0.142495496,-2.283415346,15,0.037403064,0.072571933,NA,0.19047619,0.19047619
3140,sp|Q3KQU3|MA7D1_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,0.167611736,0.081543066,2.055499558,15,0.05767232,0.102672247,NA,0.295138889,0.295138889
3143,sp|Q3L8U1|CHD9_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,0.692179242,0.155339395,4.455915652,15,0.000462216,0.001848866,NA,0.533333333,0.533333333
3146,sp|Q3T8J9|GON4L_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.177808969,0.078610831,-2.261888924,15,0.038986703,0.075317378,NA,0.041666667,0.041666667
3149,sp|Q3V6T2|GRDN_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.203539751,0.086740454,-2.346537777,15,0.033100163,0.065621797,NA,0.020833333,0.020833333
3152,sp|Q4AC94|C2CD3_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.326214356,0.087809395,-3.715027926,15,0.002074259,0.006383571,NA,0,0
3155,sp|Q4G0J3|LARP7_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.102572857,0.056409684,-1.81835545,15,0.089032424,0.148200723,NA,0.222222222,0.222222222
3158,sp|Q4LE39|ARI4B_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,0.738735895,0.070741948,10.44268524,13,1.09E-07,1.08E-06,NA,0.520833333,0.354166667
3161,sp|Q52LW3|RHG29_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.395810999,0.128485829,-3.080580971,15,0.007613232,0.019220688,NA,0.430555556,0.430555556
3164,sp|Q53F19|NCBP3_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.201223116,0.073080627,-2.753439933,15,0.014783545,0.033441979,NA,0.15,0.15
3167,sp|Q53SF7|COBL1_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.32650844,0.153502161,-2.127060868,15,0.050416381,0.092019391,NA,0.333333333,0.333333333
3170,sp|Q562F6|SGO2_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.131553196,0.227835947,-0.577403162,15,0.572232713,0.654593304,NA,0.388888889,0.388888889
3173,sp|Q56NI9|ESCO2_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.048912783,0.076370294,-0.640468711,15,0.531530824,0.620184385,NA,0.041666667,0.041666667
3176,sp|Q5C9Z4|NOM1_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,0.491106388,0.545831747,0.899739508,15,0.382476357,0.478623928,NA,0.416666667,0.416666667
3179,sp|Q5F1R6|DJC21_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,0.574925987,0.330599718,1.739039557,15,0.102502329,0.166435274,NA,0.291666667,0.291666667
3182,sp|Q5FBB7|SGO1_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.263168601,0.067515375,-3.897906239,15,0.001427312,0.004683873,NA,0.083333333,0.083333333
3185,sp|Q5H9R7|PP6R3_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.141438759,0.181463859,-0.77943211,15,0.447848972,0.54455143,NA,0.166666667,0.166666667
3188,sp|Q5HYJ3|FA76B_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.275800778,0.054829882,-5.030117994,15,0.0001494,0.000675917,NA,0.111111111,0.111111111
3191,sp|Q5JSH3|WDR44_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.065931248,0.059875319,-1.101142318,15,0.288191353,0.382329046,NA,0.265151515,0.265151515
3194,sp|Q5JSZ5|PRC2B_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.063434548,0.169583694,-0.374060421,15,0.713593995,0.77087569,NA,0.192307692,0.192307692
3197,sp|Q5JTC6|AMER1_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.398525472,0.152370111,-2.615509494,15,0.019487586,0.041989534,NA,0.45,0.45
3200,sp|Q5JTH9|RRP12_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,0.685388765,0.393866799,1.740153696,15,0.102301353,0.166278964,NA,0.236111111,0.236111111
3203,sp|Q5JTV8|TOIP1_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,0.089131222,0.298712664,0.298384478,15,0.769503315,0.819564899,NA,0.05,0.05
3206,sp|Q5M775|CYTSB_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.151819038,0.059299448,-2.560209962,15,0.021752982,0.045813973,NA,0.208333333,0.208333333
3209,sp|Q5QJE6|TDIF2_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.472131233,0.085458252,-5.524700365,15,5.83E-05,0.000301536,NA,0.3,0.3
3215,sp|Q5SSJ5|HP1B3_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.120117199,0.307884552,-0.390137141,15,0.701919259,0.761494356,NA,0.4375,0.4375
3218,sp|Q5SW79|CE170_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.047078927,0.029537762,-1.593855604,15,0.131818002,0.204620712,NA,0.224358974,0.224358974
3221,sp|Q5T1M5|FKB15_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,0.016282192,0.252195168,0.06456187,15,0.949375405,0.961484786,NA,0.25,0.25
3224,sp|Q5T200|ZC3HD_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.058238891,0.023164647,-2.514128114,15,0.023831456,0.049534493,NA,0.196666667,0.196666667
3227,sp|Q5T3I0|GPTC4_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,0.011907263,0.130185718,0.091463668,15,0.928334462,0.947426173,NA,0.291666667,0.291666667
3230,sp|Q5T4S7|UBR4_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.143265744,0.110182995,-1.300252771,15,0.213138901,0.299261339,NA,0.125,0.125
3233,sp|Q5T5P2|SKT_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.344221034,0.081024289,-4.248368456,15,0.000701031,0.002576939,NA,0.296296296,0.296296296
3236,sp|Q5T5U3|RHG21_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.332526786,0.083154435,-3.998906197,15,0.001161899,0.003942512,NA,0.296296296,0.296296296
3239,sp|Q5T5Y3|CAMP1_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.199452388,0.053652047,-3.717516856,15,0.002063714,0.006375833,NA,0.138888889,0.138888889
3242,sp|Q5T8P6|RBM26_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.297558491,0.050329093,-5.912256243,15,2.85E-05,0.000160599,NA,0.25,0.25
3245,sp|Q5TAX3|TUT4_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.127956347,0.056936686,-2.247344479,15,0.040091965,0.077011717,NA,0.083333333,0.083333333
3248,sp|Q5TGY3|AHDC1_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,0.209398944,0.136897264,1.529606498,15,0.146926973,0.223486622,NA,0.388888889,0.388888889
3251,sp|Q5THJ4|VP13D_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.033989789,0.074596956,-0.45564579,15,0.655171225,0.722006874,NA,0.166666667,0.166666667
3254,sp|Q5THK1|PR14L_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.713181123,0.261782835,-2.724323478,15,0.015674678,0.035107742,NA,0.333333333,0.333333333
3257,sp|Q5TKA1|LIN9_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.627700974,0.186097284,-3.372972246,15,0.004183464,0.011593963,NA,0.333333333,0.333333333
3260,sp|Q5UIP0|RIF1_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.280040292,0.080224987,-3.490686663,15,0.003285728,0.009504074,NA,0.279411765,0.279411765
3263,sp|Q5VT06|CE350_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.521374102,0.199895631,-2.608231599,15,0.019772236,0.042430149,NA,0.333333333,0.333333333
3266,sp|Q5VT52|RPRD2_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.166521707,0.050871566,-3.27337488,15,0.005131498,0.013858534,NA,0.270833333,0.270833333
3269,sp|Q5VUA4|ZN318_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.353168096,0.125954811,-2.803927009,15,0.013353494,0.031041581,NA,0.183333333,0.183333333
3272,sp|Q5VUB5|F1711_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,0.277610305,0.203807096,1.362122867,15,0.193264863,0.276600085,NA,0.428571429,0.428571429
3275,sp|Q5VV41|ARHGG_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.097141949,0.070431048,-1.379248944,15,0.188036427,0.270491408,NA,0.25,0.25
3278,sp|Q5VWG9|TAF3_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.064729309,0.137281775,-0.471506938,15,0.644063764,0.713231003,NA,0.416666667,0.416666667
3281,sp|Q5VWN6|TASO2_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.34436982,0.088395306,-3.895793067,15,0.001433477,0.004683873,NA,0.238095238,0.238095238
3284,sp|Q5VYS8|TUT7_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.076741137,0.124184745,-0.617959447,15,0.545870865,0.632270557,NA,0.083333333,0.083333333
3287,sp|Q5VZ89|DEN4C_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.274466455,0.093092676,-2.948314166,15,0.009967514,0.024202464,NA,0.31547619,0.31547619
3290,sp|Q5VZK9|CARL1_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.376935115,0.07011251,-5.376146348,15,7.71E-05,0.00038188,NA,0.272222222,0.272222222
3293,sp|Q5VZL5|ZMYM4_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.187792988,0.125786263,-1.492953075,15,0.156183231,0.234201106,NA,0.083333333,0.083333333
3296,sp|Q5W0B1|OBI1_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.54684026,0.211562745,-2.58476633,15,0.020717452,0.044100957,NA,0.518518519,0.518518519
3299,sp|Q63HN8|RN213_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,0.89249905,0.633216085,1.40946996,15,0.1790913,0.260198522,NA,0.5,0.5
3302,sp|Q641Q2|WAC2A_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,1.565954917,0.607134828,2.579253975,15,0.020945708,0.044408257,NA,0.555555556,0.555555556
3305,sp|Q659A1|ICE2_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.211406931,0.116405073,-1.816131598,15,0.089387633,0.14863619,NA,0.3125,0.3125
3308,sp|Q68CZ2|TENS3_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.009512787,0.112751877,-0.084369214,15,0.933878616,0.952472218,NA,0.35,0.35
3311,sp|Q68DK7|MSL1_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.367082741,0.128131744,-2.864885232,15,0.011805452,0.02777342,NA,0,0
3314,sp|Q68DQ2|CRBG3_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.689227512,0.182966035,-3.766969719,15,0.001865056,0.005858692,NA,0.366666667,0.366666667
3317,sp|Q68EM7|RHG17_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.651042406,0.127539707,-5.104625221,15,0.000129395,0.000592157,NA,0.391666667,0.391666667
3320,sp|Q69YH5|CDCA2_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,0.09049878,0.157585835,0.574282454,15,0.574288564,0.654680718,NA,0.166666667,0.166666667
3323,sp|Q6AI08|HEAT6_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.019597169,0.090129379,-0.217433749,15,0.830800303,0.869111252,NA,0.35,0.35
3326,sp|Q6FI81|CPIN1_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.176865621,0.220775579,-0.80111044,15,0.435574433,0.532480523,NA,0.291666667,0.291666667
3329,sp|Q6GQQ9|OTU7B_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,0.209998901,0.257700457,0.814895338,15,0.427881563,0.523479139,NA,0.354166667,0.354166667
3332,sp|Q6IE81|JADE1_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.208735792,0.051655356,-4.040932194,15,0.001066764,0.003682655,NA,0.05,0.05
3335,sp|Q6IN85|P4R3A_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.310607756,0.088976415,-3.490899881,15,0.003284291,0.009504074,NA,0.1875,0.1875
3338,sp|Q6KC79|NIPBL_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,0.023914672,0.036928405,0.647595587,15,0.527034704,0.616751002,NA,0.295454545,0.295454545
3341,sp|Q6MZP7|LIN54_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.256508702,0.063819345,-4.019293846,15,0.001114716,0.003806815,NA,0.133333333,0.133333333
3344,sp|Q6N021|TET2_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.228211938,0.095209509,-2.396944812,15,0.03000353,0.060234648,NA,0.25,0.25
3347,sp|Q6NZI2|CAVN1_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.153698197,0.11274421,-1.363246925,15,0.192918124,0.276492763,NA,0.340909091,0.340909091
3350,sp|Q6NZY4|ZCHC8_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.223705386,0.147992684,-1.5115976,15,0.151415541,0.228780094,NA,0.3,0.3
3353,sp|Q6P0N0|M18BP_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.37481432,0.093759469,-3.997615643,15,0.001164953,0.003944446,NA,0.378787879,0.378787879
3356,sp|Q6P0Q8|MAST2_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.452541223,0.139086239,-3.253673583,15,0.005342935,0.014356312,NA,0.319444444,0.319444444
3359,sp|Q6P1L5|F117B_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.099206051,0.12436784,-0.797682509,15,0.437501024,0.534424328,NA,0.166666667,0.166666667
3362,sp|Q6P4F7|RHGBA_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.133357598,0.108516446,-1.228916013,15,0.23803458,0.327271786,NA,0.285714286,0.285714286
3365,sp|Q6P4R8|NFRKB_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.415738377,0.124230149,-3.346517586,15,0.004416781,0.012197996,NA,0.083333333,0.083333333
3368,sp|Q6P996|PDXD1_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,0.345019092,0.184912459,1.865850981,15,0.08173975,0.1376487,NA,0.361111111,0.361111111
3371,sp|Q6PD62|CTR9_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,0.515999905,0.128171541,4.025853969,15,0.001099952,0.003764489,NA,0.119047619,0.119047619
3374,sp|Q6PID6|TTC33_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.400931362,0.055361498,-7.242061257,15,2.87E-06,2.05E-05,NA,0.15,0.15
3377,sp|Q6PKG0|LARP1_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.053053408,0.050820815,-1.043930681,15,0.313050485,0.407145102,NA,0.293209877,0.293209877
3380,sp|Q6PL18|ATAD2_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,0.334169845,0.253197095,1.319801259,15,0.206690358,0.292274522,NA,0.388888889,0.388888889
3383,sp|Q6R327|RICTR_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.147323998,0.095088134,-1.549341556,15,0.14213747,0.216947833,NA,0.283333333,0.283333333
3386,sp|Q6UB99|ANR11_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.240834836,0.113531387,-2.121306195,15,0.050967211,0.092816434,NA,0.435897436,0.435897436
3389,sp|Q6ULP2|AFTIN_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-1.120825631,0.423710018,-2.645265825,15,0.018364236,0.040121298,NA,0.541666667,0.541666667
3392,sp|Q6VMQ6|MCAF1_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.056803365,0.10124621,-0.561041893,15,0.583053796,0.662295728,NA,0.197916667,0.197916667
3395,sp|Q6W2J9|BCOR_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.501763675,0.150446254,-3.335168957,15,0.004520803,0.012385133,NA,0.369047619,0.369047619
3398,sp|Q6WCQ1|MPRIP_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,0.00549892,0.070729339,0.077745952,15,0.939057745,0.955864656,NA,0.263888889,0.263888889
3401,sp|Q6WKZ4|RFIP1_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,0.184364533,0.126722877,1.454863847,15,0.166313511,0.245679865,NA,0.356060606,0.356060606
3404,sp|Q6Y7W6|GGYF2_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,0.09390423,0.133702659,0.702336292,15,0.493225183,0.587578087,NA,0.321428571,0.321428571
3407,sp|Q6ZN30|BNC2_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.357821194,0.15259506,-2.344906797,15,0.033205225,0.065748003,NA,0.316666667,0.316666667
3410,sp|Q6ZRS2|SRCAP_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.066015808,0.043848481,-1.505543791,15,0.152950032,0.230012019,NA,0.333333333,0.333333333
3413,sp|Q6ZRV2|FA83H_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.211480844,0.041258681,-5.125729659,15,0.000124247,0.000571895,NA,0.041666667,0.041666667
3416,sp|Q6ZSR9|YJ005_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.254560836,0.118514067,-2.14793773,15,0.04846388,0.089205774,NA,0.208333333,0.208333333
3419,sp|Q6ZSZ6|TSH1_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.174818651,0.115902534,-1.508324664,9,0.165745391,0.245297,NA,0.416666667,0.333333333
3422,sp|Q6ZU35|CRACD_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,0.169638041,0.218486799,0.776422384,15,0.449570111,0.545391395,NA,0.472222222,0.472222222
3425,sp|Q6ZV73|FGD6_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.428500124,0.331605166,-1.292199785,12,0.220618255,0.30785746,NA,0.583333333,0.416666667
3428,sp|Q6ZW76|ANKS3_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.098476797,0.050388457,-1.954352288,15,0.069562637,0.119810703,NA,0.125,0.125
3431,sp|Q70CQ2|UBP34_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.687887474,0.188182083,-3.655435546,13,0.002907,0.008564595,NA,0.5,0.5
3434,sp|Q70E73|RAPH1_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,0.040347172,0.137626231,0.293164843,15,0.773413008,0.82262549,NA,0.43452381,0.43452381
3437,sp|Q71F23|CENPU_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.019899186,0.168554448,-0.118057911,15,0.907588182,0.932244523,NA,0.571428571,0.571428571
3440,sp|Q71RC2|LARP4_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.23310588,0.038612081,-6.037122992,15,2.28E-05,0.000132825,NA,0,0
